X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,ADDRESSBUILDINGNAME,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,ADDRESSTYPE,HYPERLINK,LANDXADDRESSPOINT,LANDYADDRESSPOINT,PHOTOURL,ADDRESSFLOORNUMBER,INC_CRC,FMEL_UPD_D,ADDRESSUNITNUMBER
103.9396836,1.353496155,My Briyani House - Tampines Hub,Information currently unavailable,51,Tampines Hub,528523,Tampines Ave 4,C,,0,0,,1,C57C470A159075CA,2.02E+13,15
103.8535181,1.299660159,Gelare - Bugis+,Information currently unavailable,201,Bugis+,188067,Victoria Street,C,,0,0,,5,825711FD053491CF,2.02E+13,10
103.7856887,1.436007845,Gelare - Causeway Point,Information currently unavailable,1,Causeway Point,738099,Woodlands Square,C,,0,0,,3,997DF23DB1DE836F,2.02E+13,"K6,7,8"
103.89498,1.39209415,Gelare - Compass One,Information currently unavailable,1,Compass One,545078,Sengkang Square,C,,0,0,,1,3291922B1498502D,2.02E+13,46
103.7627412,1.378349713,Gelare - Hillion Mall,Information currently unavailable,17,Hillion Mall,678278,Petir Road,C,,0,0,,B1,B978567B98FD46ED,2.02E+13,"31,32"
103.7467345,1.334898437,Gelare - IMM Building,Information currently unavailable,2,IMM Building,609601,Jurong East Street 21,C,,0,0,,1,9FB1C7B3A32D6A2C,2.02E+13,22A
103.8484776,1.350239427,Food Junction - Junction 8,Information currently unavailable,9,Junction 8,579837,Bishan Place,F,,0,0,,4,EF33ED2C28A1F074,2.02E+13,1
103.7449504,1.385068357,Food Junction - Lot One Shoppers' Mall,Information currently unavailable,21,Lot One Shoppers' Mall,689812,Choa Chu Kang Ave 4,F,,0,0,,4,E2F44985E2CCB9A1,2.02E+13,15
103.8434632,1.31733463,Food Junction - United Square,Information currently unavailable,101,United Square,307591,Thomson Road,F,,0,0,,B1,1C1585B01A7BBF5D,2.02E+13,"2,57,59,56M,N,P,Q"
103.8717045,1.350438172,Food Republic - NEX,Information currently unavailable,23,Serangoon NEX,556083,Serangoon Central,F,,0,0,,B2,0D7832C164A14F91,2.02E+13,"63,64,65,66"
103.8896375,1.334345263,Food Republic - IHQ,Information currently unavailable,30,Breadtalk IHQ,534013,Tai Seng Street,F,,0,0,,1,FEF6A03671A98AC5,2.02E+13,"6,7,2008"
103.8564218,1.311305165,Food Republic - City Square Mall,Information currently unavailable,180,City Square Mall,208539,Kitchener Road,F,,0,0,,4,525075C5D51D0934,2.02E+13,"31,32"
103.742586,1.334025287,Food Republic - Westgate,Information currently unavailable,3,Westgate,608532,Gateway Drive,F,,0,0,,B1,F7A1D2FAF8F83708,2.02E+13,"28,29"
103.8416008,1.433031973,My Kampung - Junction Nine,Information currently unavailable,18,Junction Nine,768897,Yishun Ave 9,F,,0,0,,2,3FBBA7FC735DE7C9,2.02E+13,1
103.8727507,1.303843268,My Kampung - Sports Hub,Information currently unavailable,1,Kallang Wave Mall,397628,Stadium Place,F,,0,0,,2,85070E9B1E74277D,2.02E+13,16
103.9316206,1.326984988,My Kampung - Heartbeat@Bedok,Information currently unavailable,11,Heartbeat@Bedok,469662,Bedok North St 1,F,,0,0,,1,E6D5FB69B8889208,2.02E+13,"28,29"
103.8445886,1.286473562,Tiffany Caf̩ & Restaurant,Information currently unavailable,,Furama City Centre,59804,Eu Tong Sen Street,I,,0,0,,2,53FD0298E31712D1,2.02E+13,
103.874762,1.312173761,Segar Village - Sims Way,Information currently unavailable,19,Sims Way,388831,Sims Way,R,,0,0,,,655EDD34508B2298,2.02E+13,
103.8446971,1.284998828,Segar @ Chinatown,Information currently unavailable,133,Chinatown Point,59413,North Bridge Road,R,,0,0,,B2,CA38BDBE9E8B87F4,2.02E+13,"39,40,41"
103.7882145,1.306848818,Segar @ Star Vista,Information currently unavailable,1,The Star Vista,138617,Vista Exchange Green,R,,0,0,,2,ECF254E162BC01B6,2.02E+13,8
103.9535991,1.377140734,Segar @ Downtown East,Information currently unavailable,1,E! Avenue @ Down Town East Market Square,519599,Pasir Ris Close,R,,0,0,,2,EE602DE88213A477,2.02E+13,322
103.7652845,1.303582681,West Co'z Caf̩ - West Coast Plaza,Information currently unavailable,154,West Coast Plaza,127371,West Coast Road,R,,0,0,,2,F989269425B2AB55,2.02E+13,23
103.7465581,1.397301904,West Co'z Caf̩ - Yew Tee Plaza,Information currently unavailable,21,Yew Tee Point,689578,Chua Chu Kang North 6,R,,0,0,,1,20BC00245408C910,2.02E+13,28
103.7600416,1.380605125,West Co'z Caf̩ - Junction 10,Information currently unavailable,1,Junction 10,677899,Woodlands Road,R,,0,0,,1,5C87DB55DD27E2F0,2.02E+13,"34,35"
103.7708598,1.313530394,A-Poh Kitchen - Clementi Ave 2,Information currently unavailable,354,Clementi Ave 2,120354,Clementi Avenue 2,R,,0,0,,1,D9D31FBE9157E3B9,2.02E+13,223
103.845389,1.321715977,Kaffe & Toast - TTSH,Information currently unavailable,11,Tan Tock Seng Hospital,308433,Jalan Tan Tock Seng,C,,0,0,,B1,E022068DF29DC775,2.02E+13,1
103.8930013,1.394299412,Kaffe & Toast - SKH,Information currently unavailable,110,Sengkang General Hospital,544886,Sengkang E Way,C,,0,0,,B1,E1479B043CA7A481,2.02E+13,1
103.8359544,1.278632602,Kaffe & Toast - NHC,Information currently unavailable,5,National Heart Centre,169609,Hospital Drive,C,,0,0,,2,DA7DD4667E8EFD9C,2.02E+13,2
103.8466501,1.310448527,Ma Mum - KKH,Information currently unavailable,100,KK Women's and Children's Hospital (KKH),229899,Bukit Timah Road,C,,0,0,,1,08C7F034D97169F0,2.02E+13,33
103.7438655,1.335533819,Ma Mum - Ng Teng Fong Hospital,Information currently unavailable,1,Ng Teng Fong General Hospital,609606,Jurong East Street 21,C,,0,0,,2,AF1B1F40A315A42F,2.02E+13,2
103.8025454,1.456912052,Pro*3 Institutional Catering,Information currently unavailable,24A,Select Group Building,758099,Senoko South Road,D,,0,0,,8,7BE5334DD37B0D8E,2.02E+13,1
103.8569494,1.340088009,ADACafe@AgapeV - Agape Village,Information currently unavailable,7A,Agape Village,319264,Toa Payoh Lor 8,C,,0,0,,1,B2A63EC29AEF7AD1,2.02E+13,1
103.8292926,1.281861418,Tuan Yuan - Kim Tian Green,Information currently unavailable,127,Kim Tian Green,160127,Kim Tian Road,R,,0,0,,1,2224DF5F3928B8D2,2.02E+13,1
103.77524,1.342634175,Five Star Hainanese Kampung Chicken Rice - Cheong Chin Nam,Information currently unavailable,7,Cheong Chin Nam,599732,Cheong Chin Nam Road,R,,0,0,,,19CD3B0F7189E52E,2.02E+13,
103.8296314,1.295164808,Five Star Hainanese Kampung Chicken Rice - River Valley,Information currently unavailable,419,River Valley,248318,River Valley Road,R,,0,0,,,DA3C601794C4BB59,2.02E+13,
103.9063784,1.307170351,Five Star Hainanese Kampung Chicken Rice - Katong,Information currently unavailable,191,Katong,428897,East Coast Road,R,,0,0,,,B51326AECC385E5E,2.02E+13,
103.9019735,1.310295458,Hjh Maimunah - Joo Chiat,Information currently unavailable,20,Joo Chiat,427527,Joo Chiat Road,R,,0,0,,,8BBDDA114AFBA41B,2.02E+13,
103.8585535,1.303107095,Hjh Maimunah - Jalan Pisang,Information currently unavailable,11 & 17,Jalan Pisang,199078,Jalan Pisang,R,,0,0,,,6E40950CE16EF9EE,2.02E+13,
103.959198,1.368587029,Food Canopy - Pasir Ris East Community Centre,Information currently unavailable,1,Pasir Ris East Community Centre,519457,Pasir Ris Drive 4,F,,0,0,,1,7A4676FA6591E18A,2.02E+13,7
103.8466501,1.310448527,Delifrance @ KK Hospital,Information currently unavailable,100,KK Hospital,229899,Bukit Timah Road,C,,0,0,,1,08C7F0342BFF1F89,2.02E+13,8
103.80501,1.288614687,The Connoisseur Concerto - Anchorpoint,Information currently unavailable,370,Anchorpoint,159953,Alexandra Road,C,,0,0,,1,1601C32B22BF152B,2.02E+13,"7,8,2020"
103.8464155,1.290508194,The Connoisseur Concerto - Clarke Quay,Information currently unavailable,3E,Clarke Quay,179024,River Valley Road,C,,0,0,,1,7B1A20C85898F3A6,2.02E+13,1
103.854867,1.298469647,The Connoisseur Concerto - Bugis Junction,Information currently unavailable,80,Bugis Junction,188966,Middle Road,C,,0,0,,1,9752F4F5809E8175,2.02E+13,"92,96"
103.854867,1.298469647,The Connoisseur Concerto - Bugis Junction (Atrium),Information currently unavailable,80,Bugis Junction,188966,Middle Road,C,,0,0,,1,9752F4F5EEEFF660,2.02E+13,97
103.8496404,1.285893689,The Connoisseur Concerto - Circular Road,Information currently unavailable,51,Circular Road,49406,Circular Road,C,,0,0,,,56B4F859BDCCD683,2.02E+13,
103.846556,1.288862917,The Connoisseur Concerto - The Central,Information currently unavailable,6,The Central,59817,Eu Tong Sen Street,C,,0,0,,2,7E7667271141CF4B,2.02E+13,"84,86"
103.8317579,1.293802346,The Connoisseur Concerto - Great World City,Information currently unavailable,1,Great World City,237994,Kim Seng Promenade,C,,0,0,,1,C8D45DC646E91C01,2.02E+13,29
103.7463772,1.325199517,The Connoisseur Concerto - German Centre,Information currently unavailable,25,German Centre,609916,International Business Park,C,,0,0,,1,A458306993B5D62B,2.02E+13,80
103.8527683,1.293760279,Da Paolo Gastronomia - Raffles City,Information currently unavailable,252,Raffles City,179103,North Bridge Road,Q,,0,0,,B1,F7358B2C0714A9DF,2.02E+13,45
103.8215893,1.263895802,Da Paolo Gastronomia - VivoCity,Information currently unavailable,1,VivoCity,98585,Harbourfront Walk,Q,,0,0,,1,575173173FF1ECDA,2.02E+13,"108,109,110"
103.8590759,1.303236863,Sabar Menanti II - North Bridge Road,Information currently unavailable,747,North Bridge Road,198715,North Bridge Road,R,,0,0,,,A6F157EA59F2FB45,2.02E+13,
103.8512518,1.308580912,Sakunthala's - Race Course Road,Information currently unavailable,66,Race Course Road,218570,Race Course Road,R,,0,0,,,C132F75EE211E3CE,2.02E+13,
103.8521027,1.305942058,Sakunthala's - Dunlop Street,Information currently unavailable,151,Dunlop Street,209466,Dunlop Street,R,,0,0,,,06F466B1162F43C4,2.02E+13,
103.8556725,1.309228872,Sakunthala's - Syed Alwi Road,Information currently unavailable,88,Syed Alwi Road,207667,Syed Alwi Road,R,,0,0,,,7C0288AC9517B50D,2.02E+13,
103.9636539,1.334919773,Sakunthala's - Changi Business Park,Information currently unavailable,8,UE Bizhub East,486018,Changi Business Park,R,,0,0,,,51A46492FDDDDABD,2.02E+13,1
103.9012242,1.316494598,HealthyPlatz - WIS@Changi,Information currently unavailable,116,WIS@Changi,419718,Changi Road,C,,0,0,,1,4BBC8BFA4270DDBD,2.02E+13,10
103.8170708,1.251669922,Good Old Days - Siloso Beach Walk,Information currently unavailable,60,Siloso Beach Walk,98997,Siloso Beach Walk,R,,0,0,,,BD07D54BFB4922D5,2.02E+13,
103.8477982,1.32139722,Nectar - Tan Tock Seng Hospital,Information currently unavailable,16,Tan Tock Seng Hospital,308442,Jalan Tan Tock Seng,D,,0,0,,B1,93F9BE2703F5E6E4,2.02E+13,2
103.9050439,1.305223056,Nectar - I12 Katong,Information currently unavailable,112,I12 Katong,428802,East Coast Road,D,,0,0,,B1,E1DCF4F7C100D7A6,2.02E+13,27
103.9131957,1.402878453,Nectar - Oasis Terraces,Information currently unavailable,681,Oasis Terraces,820681,Punggol Drive,D,,0,0,,B1,467A8B200356266F,2.02E+13,17
103.9890776,1.360340997,Nectar - Jewel,Information currently unavailable,78,Jewel,819666,Airport Boulevard,D,,0,0,,3,F81397E0C8D24812,2.02E+13,213
103.845389,1.321715977,Toast Box - Tan Tock Seng Hospital,Information currently unavailable,,Tan Tock Seng Hospital,308433,Jalan Tan Tock Seng,C,,0,0,,1,E022068D388FD37A,2.02E+13,6
103.8510443,1.291156835,Pretty Easy Caf̩ - The Adelphi,Information currently unavailable,1,The Adelphi,179803,Coleman Street,R,,0,0,,B1,DE161773BF35D2D8,2.02E+13,"29,30"
103.8641016,1.309742413,Nature's Nutrition - Aperia Mall,Information currently unavailable,12,Aperia Mall,339511,Kallang Avenue,Q,,0,0,,1,BBAF6BCF0C7A2F49,2.02E+13,52
103.8483453,1.283408075,Nature's Nutrition - Far East Square,Information currently unavailable,137,Far East Square,49965,Amoy Street,Q,,0,0,,1,3B1150DD1FC58C89,2.02E+13,4
103.8930013,1.394299412,Aunty Rosie's Urban Padang Cuisine - Sengkang General & Community Hospital,Information currently unavailable,110,Sengkang General & Community Hospital,544886,Sengkang East Way,Q,,0,0,,2,E1479B04048204E0,2.02E+13,9
103.8552756,1.309600877,Copper Chimney - Syed Alwi Road,Information currently unavailable,100,Syed Alwi Road,207676,Syed Alwi Road,R,,0,0,,,4F3E505344FE4AEC,2.02E+13,
103.849956,1.306247219,Kamala Restaurant - Buffalo Road,Information currently unavailable,662,Buffalo Road,210662,Buffalo Road,R,,0,0,,1,C7D0C43C369D8FCB,2.02E+13,16
103.8484776,1.350239427,Saybons @ Junction 8,Information currently unavailable,9,Junction 8,579837,Bishan Place,C,,0,0,,2,EF33ED2C1E76485F,2.02E+13,43
103.8466501,1.310448527,Savoir @ KK Hospital,Information currently unavailable,100,KK Women's and Children's Hospital (KKH),229899,Bukit Timah Road,C,,0,0,,1,08C7F03458E718D0,2.02E+13,17
103.8484086,1.2769807,Saybons @ Downtown Gallery,Information currently unavailable,6,OUE Downtown,68809,Shenton Way,C,,0,0,,1,7205A55370997B60,2.02E+13,24
103.8375243,1.341809693,Saybons @ Mt Alvernia,Information currently unavailable,820,Mt Alvernia Hospital,574623,Thomson Road,C,,0,0,,1,B7F32FFE26D22483,2.02E+13,25
103.9450195,1.35431556,Sushi Express Tampines 1,Information currently unavailable,10,Tampines One,529536,Tampines Central 1,R,,0,0,,B1,30AF058A3A2C4A75,2.02E+13,8
103.8760677,1.391393058,Sushi Express Seletar Mall,Information currently unavailable,33,Seletar Mall,797653,Sengkang West Avenue,R,,0,0,,2,3BD72E3B97A8AE85,2.02E+13,"K4,K5"
103.8717045,1.350438172,Sushi Express NEX,Information currently unavailable,23,NEX,556083,Serangoon Central,R,,0,0,,B1,0D7832C10B6FF44E,2.02E+13,"38,39,40"
103.7641729,1.362674506,Burger King - HillV2,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",4,HillV2,667979,Hillview Rise,Q,,0,0,,1,7A89250A890BA3D5,2.02E+13,7
103.7467345,1.334898437,Burger King - IMM Building,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",2,IMM Building,609601,Jurong East Street 21,Q,,0,0,,1,9FB1C7B32C96CF8E,2.02E+13,51
103.8524489,1.284132517,Burger King - Income At Raffles,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",16,Income At Raffles,49318,Collyer Quay,Q,,0,0,,1,D9BAFDE0DA5B6035,2.02E+13,"1,2,2020"
103.7431704,1.33320021,Burger King - JEM,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",50,JEM,608549,Jurong Gateway Road,Q,,0,0,,B1,F0F20CDEE24422D6,2.02E+13,2
103.9890776,1.360340997,Burger King - Jewel,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",78,Jewel Changi Airport,819666,Airport Boulevard,Q,,0,0,,B2,F81397E0CBD9EEB6,2.02E+13,"235,236"
103.7053082,1.339364021,Burger King - Jurong Point,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",63,Jurong Point,648331,Jurong West Central 3,Q,,0,0,,B1,D1F5E5BC8F7E4248,2.02E+13,"54,55"
103.8376124,1.373007499,Burger King - Kebun Baru Community Club,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",216,Kebun Baru Community Club,569897,Ang Mo Kio Avenue 4,Q,,0,0,,1,2752FB781D01C8C9,2.02E+13,1
103.8620059,1.308326996,Burger King - Kitchener Complex,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",809,Kitchener Complex,200809,"French Road, #01-31",Q,,0,0,,1,860CBBE39879577F,2.02E+13,31
103.8761527,1.302221771,Burger King - Leisure Park Kallang,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",5,Leisure Park Kallang,397693,Stadium Walk,Q,,0,0,,1,7C04BD64C43ECADC,2.02E+13,43
103.7837092,1.336675729,Burger King - Link @ 896,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",896,Link @ 896,589472,Dunearn Road,Q,,0,0,,1,A7F4D99388A0024A,2.02E+13,9
103.9646178,1.367000538,Burger King - Loyang Point,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",258,Loyang Point,510258,Pasir Ris Street 21,Q,,0,0,,1,5113090A75489A23,2.02E+13,23
103.8533493,1.280227673,Burger King - Marina Bay Link Mall,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",8A,Marina Bay Link Mall,18984,Marina Boulevard,Q,,0,0,,B2,71459F447259D766,2.02E+13,3
103.8570073,1.291455259,Burger King - Marina Square,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",6,Marina Square,39594,Raffles Boulevard,Q,,0,0,,2,ADBAF9D21F16F41C,2.02E+13,"105 & 184,185"
103.7797469,1.433512529,Burger King - Marsiling Mall,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",4,Marsiling Mall,738623,Woodlands Street 12,Q,,0,0,,2,18C2BB5FB6897247,2.02E+13,1
103.8717045,1.350438172,Burger King - NEX,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",23,NEX,556083,Serangoon Central,Q,,0,0,,B1,0D7832C14526FF68,2.02E+13,"30,31"
103.784084,1.292774313,Burger King - One @ Kent Ridge,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",1,One @ Kent Ridge,119082,Lower Kent Ridge Road,Q,,0,0,,3,C1403E37A9F24C3D,2.02E+13,11
103.962987,1.335696839,Burger King - Park Avenue Changi,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",2,Park Avenue Changi,486015,Changi Business Park Avenue 1,Q,,0,0,,1,B49EDC4F2D711F30,2.02E+13,5
103.9051136,1.301191307,Burger King - Parkway Parade,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",80,Parkway Parade,449269,Marine Parade Road,Q,,0,0,,1,5A932892E10AEA58,2.02E+13,11
103.8717045,1.350438172,Burger King - Pasir Ris Sports Centre,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",120,Pasir Ris Sports Centre,556083,Pasir Ris Central,Q,,0,0,,1,0D7832C1478C119B,2.02E+13,11
103.8925506,1.31867575,Burger King - Paya Lebar Square,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",60,Paya Lebar Square,409051,Paya Lebar Rd,Q,,0,0,,1,7F512A62587F7EF3,2.02E+13,"40,41,42,43"
103.8450476,1.300747543,Burger King - Plaza Singapura,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",68,Plaza Singapura,238839,Orchard Road,Q,,0,0,,B1,1E13B07CAA074878,2.02E+13,11
103.8470778,1.332188115,Burger King - HDB Hub,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",530,HDB Hub,310530,Lorong 6 Toa Payoh,Q,,0,0,,1,833A8E067FEDB65C,2.02E+13,5
103.9316206,1.326984988,Burger King - Heartbeat @Bedok,"Burger King Singapore offers several healthy options, including the Grilled Chicken Burger, Garden Veggie Burger, and Tendergrill Chicken Salad. These items are lower in calories and saturated fat compared to their other menu items.",11,Heartbeat @Bedok,469662,Bedok North Street 1,Q,,0,0,,1,E6D5FB69E3E84671,2.02E+13,33
103.8944805,1.314692127,Gelare - KINEX Mall,Information currently unavailable,11,KINEX Mall,437157,Tanjong Katong Road,C,,0,0,,3,614C6BC9C91F16B2,2.02E+13,K1
103.7062787,1.335007217,Gelare - SAFRA Jurong,Information currently unavailable,333,SAFRA Jurong,649848,Boon Lay Way,C,,0,0,,1,68627D41DEE6BD6C,2.02E+13,
103.9450195,1.35431556,Gelare - Tampines One,Information currently unavailable,10,Tampines One,529536,Tampines Central 1,C,,0,0,,4,30AF058AB154F65E,2.02E+13,"K2,3,8"
103.7882145,1.306848818,Gelare - The Star Vista,Information currently unavailable,1,The Star Vista,138617,Vista Exchange Green,C,,0,0,,2,ECF254E191A6DC4F,2.02E+13,27
103.922103,1.32365172,Gelare - Viva Business Park,Information currently unavailable,750,Viva Business Park,469000,Chai Chee Road,C,,0,0,,1,B5822A1B649E990C,2.02E+13,32
103.9019882,1.406536107,Gelare - Waterway Point,Information currently unavailable,83,Waterway Point,828761,Punggol Central,C,,0,0,,2,92251D96A083924F,2.02E+13,25
103.749022,1.35018916,Gelare - West Mall,Information currently unavailable,1,West Mall,658713,Bukit Batok Central Link,C,,0,0,,1,ABBDF3991F2B4C49,2.02E+13,6
103.8364202,1.429918063,Gelare - Yishun Complex 10,Information currently unavailable,51,Yishun Complex 10,768794,Yishun Central 1,C,,0,0,,1,0F63C5019260A5A0,2.02E+13,K2
103.845389,1.321715977,Kaffe & Toast - TTSH,Information currently unavailable,11,Tan Tock Seng Hospital,308433,Jalan Tan Tock Seng,C,,0,0,,B1,E022068D1961AD4B,2.02E+13,1
103.8930013,1.394299412,Kaffe & Toast - SKH,Information currently unavailable,110,Sengkang General Hospital,544886,Sengkang E Way,C,,0,0,,B1,E1479B048619E537,2.02E+13,1
103.8359544,1.278632602,Kaffe & Toast - NHC,Information currently unavailable,5,National Heart Centre,169609,Hospital Drive,C,,0,0,,2,DA7DD4661C60598F,2.02E+13,2
103.8307218,1.279939682,Kaffe & Toast - SGH,Information currently unavailable,4,Singapore General Hospital (SGH),169608,Outram Road,C,,0,0,,1,63AD32BED6FD4264,2.02E+13,
103.8466501,1.310448527,Ma Mum - KKH,Information currently unavailable,100,KK Women's and Children's Hospital (KKH),229899,Bukit Timah Road,C,,0,0,,1,08C7F03448E9886C,2.02E+13,33
103.8789553,1.327220427,Sunrise Cafetaria,Information currently unavailable,66,Hor Kew Building,349324,Kallang Pudding Road,C,,0,0,,1,C330505B09EB0B35,2.02E+13,2
103.8564218,1.311305165,Old Town White Coffee - City Square Mall,Information currently unavailable,180,City Square Mall,208539,Kitchener Road,R,,0,0,,B1,525075C5E3AE079D,2.02E+13,"31,32"
103.7062787,1.335007217,Old Town White Coffee - Safra Jurong,Information currently unavailable,333,Safra Jurong,649848,Boon Lay Way,R,,0,0,,2C,68627D41EEB3E0A1,2.02E+13,1
103.8438921,1.320429661,Old Town White Coffee - Square 2,Information currently unavailable,10,Square 2,307506,Sinaran Drive,R,,0,0,,1,33A0A295A1CDAD20,2.02E+13,1
103.7401767,1.333268187,Old Town White Coffee - J Cube,Information currently unavailable,2,J Cube,609731,Jurong East Central,R,,0,0,,1,3E708F2CA3926A2B,2.02E+13,19
103.7064609,1.339830153,Old Town White Coffee - Jurong Point,Information currently unavailable,1,Jurong Point,648886,Jurong West Central 2,R,,0,0,,2,FCA5451C9F566526,2.02E+13,38
103.8944805,1.314692127,Old Town White Coffee - One KM,Information currently unavailable,11,One KM,437157,Tanjong Katong Road,R,,0,0,,B1,614C6BC933982BE1,2.02E+13,"K26,27"
103.8727507,1.303843268,Old Town White Coffee - Kallang Wave Mall,Information currently unavailable,1,Kallang Wave Mall,397628,Stadium Place,R,,0,0,,1,85070E9B14660642,2.02E+13,"18,19"
103.8576755,1.294879041,Old Town White Coffee - Suntec City Mall,Information currently unavailable,3,Suntec City Mall,38983,Temasek Boulevard,R,,0,0,,1,16B4C2F576F67B66,2.02E+13,"429,430,432"
103.8554112,1.299113161,BreadTalk - Bugis Junction,Information currently unavailable,200,Bugis Junction,188021,Victoria St,B,,0,0,,B1,3D7EAAAAE7DA7A79,2.02E+13,23
103.7856887,1.436007845,BreadTalk - Causeway Point,Information currently unavailable,1,Causeway Point,738099,Woodlands Square,B,,0,0,,1,997DF23D549F2E14,2.02E+13,34
103.8541735,1.292777723,BreadTalk - CityLink,Information currently unavailable,1,CityLink Mall,39393,Raffles Link,B,,0,0,,B1,650267D384228614,2.02E+13,42
103.8397589,1.301978045,BreadTalk - The Centrepoint,Information currently unavailable,176,The Centrepoint,238843,Orchard Road,B,,0,0,,B1,4BCED6E88ADDF09E,2.02E+13,8
103.8564218,1.311305165,BreadTalk - CitySquare,Information currently unavailable,180,City Square Mall,208539,Kitchener Road,B,,0,0,,1,525075C5568C64BF,2.02E+13,"41,43"
103.8484776,1.350239427,BreadTalk - Junction 8,Information currently unavailable,9,Junction 8 Shopping Centre,579837,Bishan Place,B,,0,0,,1,EF33ED2C0F04A164,2.02E+13,"35,36"
103.7053082,1.339364021,BreadTalk - Jurong Point,Information currently unavailable,63,Jurong Point Shopping Centre,648331,Jurong West Central 3,B,,0,0,,B1,D1F5E5BCE87AD814,2.02E+13,"72,73"
103.8357765,1.42969848,BreadTalk - North Point,Information currently unavailable,930,North Point,769098,Yishun Ave 2,B,,0,0,,1,C1B4B5900A62EED6,2.02E+13,49
103.8436568,1.320211,BreadTalk - Novena Square,Information currently unavailable,238,Novena Square,307683,Thomson Rd,B,,0,0,,1,27A6FB1D0A4C978E,2.02E+13,26
103.8352403,1.303723214,BreadTalk - Paragon,Information currently unavailable,290,Paragon,238859,Orchard Rd,B,,0,0,,B1,B22AF3F2A9CD5F51,2.02E+13,"11,12,2020"
103.9051136,1.301191307,BreadTalk - Parkway Parade,Information currently unavailable,80,Parkway Parade,449269,Marine Parade Road,B,,0,0,,B1,5A932892F6B3CCFA,2.02E+13,"47,48"
103.8450476,1.300747543,BreadTalk - Plaza Singapura,Information currently unavailable,68,Plaza Singapura,238839,Orchard Rd,B,,0,0,,1,1E13B07C348883E3,2.02E+13,23
